task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
search scientific literature to select and modify methods and procedures most appropriate for genetic research goals.,0.0,0.40298507462686567,0.26865671641791045,0.0,0.2537313432835821,0.07462686567164178
"search standard reference materials, including online sources and the internet, to answer patrons' reference questions.",0.018741633199464525,0.13453815261044177,0.04216867469879518,0.014056224899598393,0.751004016064257,0.039491298527443104
seek and provide information to help companies determine their position in the marketplace.,0.0,0.3321385902031063,0.2616487455197133,0.019115890083632018,0.34528076463560337,0.04181600955794504
seek new ways to improve efficiency and increase profits.,0.0,0.0,0.0,0.0,0.0,1.0
seek out and learn new music suitable for live performance or recording.,0.0,0.26666666666666666,0.0,0.0,0.38333333333333336,0.35
"select and assemble books, materials, supplies, and equipment for training, courses, or projects.",0.0,0.43283582089552236,0.4626865671641791,0.0,0.0,0.1044776119402985
"select and edit documents for publication and display, applying knowledge of subject, literary expression, and presentation techniques.",0.006842105263157895,0.5171052631578947,0.36657894736842106,0.03236842105263158,0.05407894736842105,0.023026315789473683
select and obtain materials and supplies such as textbooks.,0.0,0.0,0.0,0.0,0.0,1.0
"select and purchase seeds, plant nutrients, disease control chemicals, and garden and lawn care equipment.",0.0,0.0,0.0,0.0,0.0,1.0
"select and use laboratory, operational, or diagnostic techniques or test equipment to assess electromechanical circuits, equipment, processes, systems, or subsystems.",0.0,0.22580645161290322,0.12903225806451613,0.0,0.4838709677419355,0.16129032258064516
select appropriate curricula or class structures for educational programs.,0.0,0.0,0.0,0.0,0.0,1.0
select cartographic elements needed for effective presentation of information.,0.0,0.48091603053435117,0.33587786259541985,0.0,0.0,0.183206106870229
"select digital images for printing, specify number of images to be printed, and direct to printer, using computer software.",0.0,0.6768558951965066,0.25327510917030566,0.0,0.034934497816593885,0.034934497816593885
"select material most pertinent to presentation, and organize this material into appropriate formats.",0.0,0.4622467771639042,0.4861878453038674,0.0,0.0,0.05156537753222836
"select or assist customers in selecting products based on customer needs, product specifications, and applicable regulations.",0.0,0.0,0.3508771929824561,0.0,0.2807017543859649,0.3684210526315789
select or direct the execution of trades.,0.0,0.0,0.0,0.0,0.0,1.0
select or prepare speech-language instructional materials.,0.0,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444
select performers for roles or submit lists of suitable performers to producers or directors for final selection.,0.0,0.0,0.0,0.0,0.0,1.0
"select photographs, drawings, sketches, diagrams, and charts to illustrate material.",0.0,0.46875,0.25,0.0,0.1875,0.09375
select plays or scripts for production and determine how material should be interpreted and performed.,0.0,0.6078431372549019,0.0,0.0,0.0,0.39215686274509803
"select plays, scripts, books, or ideas to be produced.",0.0,0.5588235294117647,0.2647058823529412,0.0,0.0,0.17647058823529413
"select program content, in conjunction with producers and assistants, based on factors such as program specialties, audience tastes, or requests from the public.",0.0,0.35135135135135137,0.2972972972972973,0.0,0.26126126126126126,0.09009009009009009
"select programming languages, design tools, or applications.",0.0,0.0,0.0,0.0,0.0,1.0
"select qualified job applicants or refer them to managers, making hiring recommendations when appropriate.",0.0,0.0,0.0,0.0,0.0,1.0
select statistical tests for analyzing data.,0.144,0.344,0.184,0.0,0.28,0.048
"select the most suitable cleaning materials for different types of linens, furniture, flooring, and surfaces.",0.07142857142857142,0.325,0.15357142857142858,0.0,0.4,0.05
"select themes, lighting, colors, or props to be used.",0.0,0.42,0.4,0.0,0.0,0.18
"select, acquire, and maintain programs, music, films, and other needed materials and obtain legal clearances for their use as necessary.",0.0,0.0,0.0,0.0,0.0,1.0
"select, order, and issue books, materials, and supplies for courses or projects.",0.0,0.0,0.0,0.0,0.0,1.0
"sell services or equipment, such as trusts, investments, or check processing services.",0.0,0.0,0.0,0.0,0.0,1.0
"send, receive, and interpret coded messages.",0.0,0.34782608695652173,0.0,0.0,0.4057971014492754,0.2463768115942029
"serve as a confidential point of contact for employees to communicate with management, seek clarification on issues or dilemmas, or report irregularities.",0.0,0.0,0.0,0.0,0.0,1.0
serve as a liaison between the university and other governmental and educational agencies.,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855
serve as an offsite teleradiologist for facilities that do not have on-site radiologists.,0.0,0.0,0.0,0.0,0.8260869565217391,0.17391304347826086
"serve as liaisons between organizations, shareholders, and outside organizations.",0.0,0.0,0.35294117647058826,0.0,0.35294117647058826,0.29411764705882354
"serve on academic or administrative committees that deal with institutional policies, departmental matters, and academic issues.",0.0,0.0,0.0,0.0,0.0,1.0
set labeling standards and approve labels for meat or poultry products.,0.0,0.0,0.0,0.0,0.0,1.0
set prices or credit terms for goods or services based on forecasts of customer demand.,0.0,0.0,0.39473684210526316,0.0,0.0,0.6052631578947368
set up and adjust machines and equipment.,0.0,0.0,0.0,0.0,0.0,1.0
"set up and conduct chemical experiments, tests, and analyses, using techniques such as chromatography, spectroscopy, physical or chemical separation techniques, or microscopy.",0.07629427792915532,0.29291553133514986,0.23024523160762944,0.05313351498637602,0.3242506811989101,0.02316076294277929
"set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",0.0,0.0,0.0,0.0,0.0,1.0
"set up and operate specialized or standard test equipment to diagnose, test, or analyze the performance of electronic components, assemblies, or systems.",0.23972602739726026,0.1678082191780822,0.1678082191780822,0.0,0.3801369863013699,0.04452054794520548
set up appointments for parties to meet for mediation.,0.0,0.3191489361702128,0.3191489361702128,0.0,0.0,0.3617021276595745
"set up database clusters, backup, or recovery processes.",0.0,0.0,0.0,0.0,0.0,1.0
"set up equipment for employee use, performing or ensuring proper installation of cables, operating systems, or appropriate software.",0.14107883817427386,0.2572614107883817,0.06224066390041494,0.0,0.5145228215767634,0.024896265560165973
"set up mechanical, hydraulic, or electric test equipment in accordance with engineering specifications, standards, or test procedures.",0.0,0.0,0.0,0.0,0.0,1.0
"set up, adjust, and operate audio-visual equipment, such as cameras, film and slide projectors, and recording equipment, for meetings, events, classes, seminars, and video conferences.",0.0,0.0,0.0,0.0,0.0,1.0
"set up, adjust, calibrate, clean, maintain, and troubleshoot laboratory and field equipment.",0.0,0.0,0.0,0.0,0.0,1.0
"share information about religious issues by writing articles, giving speeches, or teaching.",0.010359536867763558,0.3028641072516758,0.2797074954296161,0.021328458257160267,0.34552102376599636,0.04021937842778794
share research findings by writing scientific articles or by making presentations at scientific conferences.,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666
shop for or order food and kitchen supplies and equipment.,0.0,0.0,0.0,0.0,0.0,1.0
show and explain orthopedic and prosthetic appliances to healthcare workers.,0.0,0.0,0.0,0.0,0.0,1.0
"simulate or model fuel cell, motor, or other system information, using simulation software programs.",0.0,0.3125,0.0,0.0,0.0,0.6875
"sketch rough and detailed drawings of apparel or accessories, and write specifications such as color schemes, construction, material types, and accessory requirements.",0.0,0.5087719298245614,0.40350877192982454,0.0,0.0,0.08771929824561403
solicit and compile listings of available rental properties.,0.0,0.45,0.0,0.0,0.0,0.55
"solicit cash or in-kind donations or sponsorships from individual, business, or government donors.",0.0,0.0,0.6923076923076923,0.0,0.0,0.3076923076923077
"sort and file correspondence and perform miscellaneous clerical duties, such as answering correspondence and writing reports.",0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
speak foreign languages to communicate with foreign visitors.,0.0,0.09286898839137644,0.0,0.0,0.14593698175787728,0.7611940298507462
"speak to various groups, organizations, and clubs to promote the aims and activities of historical societies.",0.0,0.0,0.0,0.0,0.0,1.0
"specialize in an area of history or technology, researching topics or items relevant to collections to determine what should be retained or acquired.",0.0,0.0,0.0,0.0,0.0,1.0
specify inputs accessed by the system and plan the distribution and use of the results.,0.0,0.0,0.0,0.0,0.0,1.0
specify power supply requirements and configuration.,0.0,0.0,0.0,0.0,0.6,0.4
specify users and user access levels for each segment of database.,0.0,0.0,0.0,0.0,0.0,1.0
"sponsor extracurricular activities such as clubs, student organizations, and academic contests.",0.0,0.0,0.0,0.0,0.0,1.0
