"occupation_id","task_id","onet_task_id","task_statement","task_family_id","task_type","time_share_prior","value_centrality","bargaining_power_weight","role_criticality","ai_support_observability","source_mix","source_confidence","notes"
"occ_43_6014_00","task_occ_43_6014_00_20285","20285","Perform payroll functions, such as maintaining timekeeping information and processing and submitting payroll.","cluster_execution_routine","Supplemental","0.0106","0.3660","0.2135","optional","0.2855","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6050","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20286","20286","Collect and deposit money into accounts, disburse funds from cash accounts to pay bills or invoices, keep records of collections and disbursements, and ensure accounts are balanced.","cluster_documentation","Supplemental","0.0355","0.5186","0.4806","supporting","0.0920","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5075","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20287","20287","Coordinate conferences, meetings, or special events, such as luncheons or graduation ceremonies.","cluster_coordination","Supplemental","0.0423","0.6668","0.7635","core","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4125","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20288","20288","Develop or maintain internal or external company Web sites.","cluster_drafting","Supplemental","0.0070","0.3130","0.4083","optional","0.0900","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3965","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20289","20289","Train and assist staff with computer usage.","cluster_workflow_admin","Core","0.0078","0.4358","0.4040","supporting","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4125","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_20290","20290","Prepare conference or event materials, such as flyers or invitations.","cluster_drafting","Core","0.0075","0.4934","0.5130","supporting","0.0900","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4140","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2790","2790","Answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.","cluster_workflow_admin","Core","0.0549","0.7446","0.5831","core","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4125","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2791","2791","Greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.","cluster_oversight_strategy","Core","0.0549","0.9800","0.9900","core","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3795","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2793","2793","Locate and attach appropriate files to incoming correspondence requiring replies.","cluster_execution_routine","Core","0.0450","0.6216","0.3617","supporting","0.2855","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6225","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2794","2794","Open, read, route, and distribute incoming mail or other materials and answer routine letters.","cluster_workflow_admin","Core","0.0443","0.6454","0.5255","supporting","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4530","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2795","2795","Complete forms in accordance with company procedures.","cluster_workflow_admin","Core","0.0456","0.6578","0.5327","supporting","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4125","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2796","2796","Make copies of correspondence or other printed material.","cluster_workflow_admin","Core","0.0443","0.6454","0.5255","supporting","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4125","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2797","2797","Review work done by others to check for correct spelling and grammar, ensure that company format policies are followed, and recommend revisions.","cluster_qa_review","Core","0.0199","0.6874","0.6465","supporting","0.2225","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5705","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2799","2799","Learn to operate new office technologies as they are developed and implemented.","cluster_drafting","Core","0.0082","0.5244","0.5310","supporting","0.0900","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4365","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2800","2800","Maintain scheduling and event calendars.","cluster_workflow_admin","Core","0.0470","0.6702","0.5399","supporting","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4620","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2801","2801","Schedule and confirm appointments for clients, customers, or supervisors.","cluster_client_interaction","Core","0.0483","0.9126","0.9531","core","0.0140","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4460","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2802","2802","Manage projects or contribute to committee or team work.","cluster_oversight_strategy","Supplemental","0.0153","0.7152","0.8506","core","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3395","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2803","2803","Mail newsletters, promotional material, or other information.","cluster_workflow_admin","Supplemental","0.0079","0.2864","0.3173","optional","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3725","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2804","2804","Order and dispense supplies.","cluster_workflow_admin","Core","0.0077","0.4296","0.4004","supporting","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4125","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2805","2805","Conduct searches to find needed information, using such sources as the Internet.","cluster_workflow_admin","Core","0.0443","0.6454","0.5255","supporting","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4125","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2806","2806","Provide services to customers, such as order placement or account information.","cluster_client_interaction","Supplemental","0.0456","0.7178","0.8401","core","0.0140","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3520","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2808","2808","Prepare and mail checks.","cluster_drafting","Supplemental","0.0090","0.3916","0.4539","optional","0.0900","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3740","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2809","2809","Establish work procedures or schedules and keep track of the daily work of clerical staff.","cluster_workflow_admin","Supplemental","0.0164","0.3854","0.3747","optional","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4175","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2812","2812","Arrange conference, meeting, or travel reservations for office personnel.","cluster_workflow_admin","Supplemental","0.0202","0.3936","0.3795","optional","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3725","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2813","2813","Operate electronic mail systems and coordinate the flow of information, internally or with other organizations.","cluster_coordination","Core","0.0489","0.8988","0.8981","core","0.0025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4525","seeded_from_onet_task_inventory"
"occ_43_6014_00","task_occ_43_6014_00_2814","2814","Supervise other clerical staff and provide training and orientation to new staff.","cluster_workflow_admin","Supplemental","0.0089","0.3154","0.3341","optional","0.0910","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3725","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_825","825","Collect, count, and disburse money, do basic bookkeeping, and complete banking transactions.","cluster_research_synthesis","Supplemental","0.0637","0.6936","0.7165","supporting","0.0995","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4695","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_826","826","Communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.","cluster_client_interaction","Core","0.0670","0.9684","0.9885","core","0.0000","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3850","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_827","827","Answer telephones, direct calls, and take messages.","cluster_oversight_strategy","Core","0.0678","0.9800","0.9900","core","0.0000","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3760","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_828","828","Compile, copy, sort, and file records of office activities, business transactions, and other activities.","cluster_documentation","Core","0.0613","0.7150","0.5935","core","0.0455","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4075","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_829","829","Complete and mail bills, contracts, policies, invoices, or checks.","cluster_workflow_admin","Supplemental","0.0484","0.5052","0.4286","supporting","0.4030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5160","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_830","830","Operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.","cluster_workflow_admin","Core","0.0727","0.7818","0.5890","core","0.4030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_831","831","Compute, record, and proofread data and other information, such as records or reports.","cluster_documentation","Core","0.0564","0.6778","0.5719","supporting","0.0455","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4525","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_832","832","Maintain and update filing, inventory, mailing, and database systems, either manually or using a computer.","cluster_execution_routine","Core","0.0621","0.6712","0.3995","supporting","0.5610","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5620","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_833","833","Open, sort, and route incoming mail, answer correspondence, and prepare outgoing mail.","cluster_workflow_admin","Core","0.0597","0.6826","0.5315","supporting","0.4030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5965","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_834","834","Review files, records, and other documents to obtain information to respond to requests.","cluster_documentation","Core","0.0597","0.7026","0.5863","core","0.0455","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4615","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_835","835","Deliver messages and run errands.","cluster_workflow_admin","Core","0.0507","0.6144","0.4920","supporting","0.4030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_836","836","Inventory and order materials, supplies, and services.","cluster_workflow_admin","Core","0.0101","0.4544","0.3992","supporting","0.4030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_837","837","Complete work schedules, manage calendars, and arrange appointments.","cluster_workflow_admin","Core","0.0556","0.6516","0.5135","supporting","0.4030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6055","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_838","838","Process and prepare documents, such as business or government forms and expense reports.","cluster_documentation","Supplemental","0.0572","0.5140","0.4769","supporting","0.0455","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4215","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_839","839","Monitor and direct the work of lower-level clerks.","cluster_oversight_strategy","Supplemental","0.0548","0.8254","0.9155","core","0.0000","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3360","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_840","840","Type, format, proofread, and edit correspondence and other documents, from notes or dictating machines, using computers or typewriters.","cluster_documentation","Core","0.0523","0.6468","0.5539","supporting","0.0455","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4210","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_841","841","Count, weigh, measure, or organize materials.","cluster_coordination","Supplemental","0.0458","0.6172","0.6610","supporting","0.5650","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5195","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_842","842","Train other staff members to perform work activities, such as using computer applications.","cluster_workflow_admin","Supplemental","0.0196","0.3206","0.3215","optional","0.4030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5160","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_843","843","Prepare meeting agendas, attend meetings, and record and transcribe minutes.","cluster_documentation","Supplemental","0.0271","0.4046","0.4135","optional","0.0455","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3675","seeded_from_onet_task_inventory"
"occ_43_9061_00","task_occ_43_9061_00_844","844","Troubleshoot problems involving office equipment, such as computer hardware and software.","cluster_workflow_admin","Supplemental","0.0080","0.2166","0.2612","optional","0.4030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5160","seeded_from_onet_task_inventory"
